S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
,,,RTU,3IT3-04,RTU_3IT3-04,Digital Electronics,42,116,34,109,13,12,33,6,"{ifingroup RTU_3IT3-04}Course for '3IT3-04: Digital Electronics' paper of RTU. Comprises 116 Outcomes within 42 Topics, taught over 34 hours.{/ifingroup}",,
7,Network Analysis and Synthesis (VEGECNAS),v2lbt-network,AKTU,KEC303,AKTU_KEC303,Network Analysis and Synthesis,43,120,29,119,23,12,25,5,"{ifingroup AKTU_KEC303}Course for 'KEC303: Network Analysis and Synthesis' paper of AKTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}","{ifingroup AKTU_KEC303}Course for 'KEC303: Network Analysis and Synthesis' paper of AKTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup AKTU_KEE403}Course for 'KEE403: Networks Analysis & Synthesis' paper of AKTU. Comprises 152 Outcomes within 53 Topics, taught over 40 hours.{/ifingroup}{ifingroup DBATU_BTEXC304}Course for 'BTEXC304: Network Analysis' paper of DBATU. Comprises 115 Outcomes within 49 Topics, taught over 29 hours.{/ifingroup}{ifingroup DBATU_BTEEC302}Course for 'BTEEC302: Network Analysis and Synthesis' paper of DBATU. Comprises 156 Outcomes within 53 Topics, taught over 38 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-206}Course for 'ETEC-206: Network Analysis and Synthesis' paper of GGSIPU. Comprises 75 Outcomes within 31 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-207}Course for 'ETEE-207: Circuits & Systems' paper of GGSIPU. Comprises 96 Outcomes within 38 Topics, taught over 28 hours.{/ifingroup}{ifingroup GTU_3131103}Course for '3131103: Network Theory' paper of GTU. Comprises 155 Outcomes within 55 Topics, taught over 38 hours.{/ifingroup}{ifingroup GTU_3130906}Course for '3130906: Electrical Circuit Analysis' paper of GTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-304-18}Course for 'BTEC-304-18: Network Theory' paper of IKGPTU. Comprises 110 Outcomes within 43 Topics, taught over 32 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-301-18}Course for 'BTEE-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-301-18}Course for 'BTEIC-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-301-18}Course for 'BTEEE-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_EC304}Course for 'EC304: Network Theory' paper of JCBUST. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup JCBUST_ELPC301}Course for 'ELPC301: Electrical Circuit Analysis' paper of JCBUST. Comprises 128 Outcomes within 49 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_EC304}Course for 'EC304: Network Theory' paper of MAKAUT. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup MAKAUT_PC-EI301}Course for 'PC-EI301: Network Analysis' paper of MAKAUT. Comprises 136 Outcomes within 47 Topics, taught over 30 hours.{/ifingroup}{ifingroup MAKAUT_PC-IC-301}Course for 'PC-IC-301: Electric Circuit Theory' paper of MAKAUT. Comprises 116 Outcomes within 42 Topics, taught over 30 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-301}Course for 'PC-EE-301: Electrical Circuit Theory' paper of MAKAUT. Comprises 133 Outcomes within 49 Topics, taught over 35 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-303}Course for 'BECE2-303: Network Analysis and Synthesis' paper of MRSPTU. Comprises 95 Outcomes within 34 Topics, taught over 26 hours.{/ifingroup}{ifingroup MRSPTU_ECE3-304}Course for 'ECE3-304: Network Analysis and Synthesis' paper of MRSPTU. Comprises 80 Outcomes within 29 Topics, taught over 23 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-304}Course for 'BEEES1-304: Network Theory: Analysis & Synthesis' paper of MRSPTU. Comprises 137 Outcomes within 51 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-301}Course for 'BELES1-301: Electrical Circuit Analysis' paper of MRSPTU. Comprises 128 Outcomes within 49 Topics, taught over 33 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-304}Course for 'BECES1-304: Network Theory: Analysis & Synthesis' paper of MRSPTU. Comprises 137 Outcomes within 51 Topics, taught over 36 hours.{/ifingroup}{ifingroup RGPV_EC305}Course for 'EC305: Network Analysis' paper of RGPV. Comprises 170 Outcomes within 59 Topics, taught over 39 hours.{/ifingroup}{ifingroup RGPV_EI305}Course for 'EI305: Circuits Analysis and Synthesis' paper of RGPV. Comprises 193 Outcomes within 67 Topics, taught over 49 hours.{/ifingroup}{ifingroup RGPV_EE305}Course for 'EE305: Network Analysis' paper of RGPV. Comprises 168 Outcomes within 56 Topics, taught over 38 hours.{/ifingroup}{ifingroup RGPV_EX304}Course for 'EX304: Network Analysis' paper of RGPV. Comprises 168 Outcomes within 56 Topics, taught over 38 hours.{/ifingroup}{ifingroup RTU_3EC4-06}Course for '3EC4-06: Network Theory' paper of RTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3EI4-06}Course for '3EI4-06: Network Theory' paper of RTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3EE4-05}Course for '3EE4-05: Electrical Circuit Analysis' paper of RTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3EX4-05}Course for '3EX4-05: Electrical Circuit Analysis' paper of RTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}","{ifingroup AKTU_KEC303}Course for 'KEC303: Network Analysis and Synthesis' paper of AKTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup AKTU_KEE403}Course for 'KEE403: Networks Analysis & Synthesis' paper of AKTU. Comprises 152 Outcomes within 53 Topics, taught over 40 hours.{/ifingroup}{ifingroup DBATU_BTEXC304}Course for 'BTEXC304: Network Analysis' paper of DBATU. Comprises 115 Outcomes within 49 Topics, taught over 29 hours.{/ifingroup}{ifingroup DBATU_BTEEC302}Course for 'BTEEC302: Network Analysis and Synthesis' paper of DBATU. Comprises 156 Outcomes within 53 Topics, taught over 38 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-206}Course for 'ETEC-206: Network Analysis and Synthesis' paper of GGSIPU. Comprises 75 Outcomes within 31 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-207}Course for 'ETEE-207: Circuits & Systems' paper of GGSIPU. Comprises 96 Outcomes within 38 Topics, taught over 28 hours.{/ifingroup}{ifingroup GTU_3131103}Course for '3131103: Network Theory' paper of GTU. Comprises 155 Outcomes within 55 Topics, taught over 38 hours.{/ifingroup}{ifingroup GTU_3130906}Course for '3130906: Electrical Circuit Analysis' paper of GTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-304-18}Course for 'BTEC-304-18: Network Theory' paper of IKGPTU. Comprises 110 Outcomes within 43 Topics, taught over 32 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-301-18}Course for 'BTEE-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-301-18}Course for 'BTEIC-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-301-18}Course for 'BTEEE-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_EC304}Course for 'EC304: Network Theory' paper of JCBUST. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup JCBUST_ELPC301}Course for 'ELPC301: Electrical Circuit Analysis' paper of JCBUST. Comprises 128 Outcomes within 49 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_EC304}Course for 'EC304: Network Theory' paper of MAKAUT. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup MAKAUT_PC-EI301}Course for 'PC-EI301: Network Analysis' paper of MAKAUT. Comprises 136 Outcomes within 47 Topics, taught over 30 hours.{/ifingroup}{ifingroup MAKAUT_PC-IC-301}Course for 'PC-IC-301: Electric Circuit Theory' paper of MAKAUT. Comprises 116 Outcomes within 42 Topics, taught over 30 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-301}Course for 'PC-EE-301: Electrical Circuit Theory' paper of MAKAUT. Comprises 133 Outcomes within 49 Topics, taught over 35 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-303}Course for 'BECE2-303: Network Analysis and Synthesis' paper of MRSPTU. Comprises 95 Outcomes within 34 Topics, taught over 26 hours.{/ifingroup}{ifingroup MRSPTU_ECE3-304}Course for 'ECE3-304: Network Analysis and Synthesis' paper of MRSPTU. Comprises 80 Outcomes within 29 Topics, taught over 23 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-304}Course for 'BEEES1-304: Network Theory: Analysis & Synthesis' paper of MRSPTU. Comprises 137 Outcomes within 51 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-301}Course for 'BELES1-301: Electrical Circuit Analysis' paper of MRSPTU. Comprises 128 Outcomes within 49 Topics, taught over 33 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-304}Course for 'BECES1-304: Network Theory: Analysis & Synthesis' paper of MRSPTU. Comprises 137 Outcomes within 51 Topics, taught over 36 hours.{/ifingroup}{ifingroup RGPV_EC305}Course for 'EC305: Network Analysis' paper of RGPV. Comprises 170 Outcomes within 59 Topics, taught over 39 hours.{/ifingroup}{ifingroup RGPV_EI305}Course for 'EI305: Circuits Analysis and Synthesis' paper of RGPV. Comprises 193 Outcomes within 67 Topics, taught over 49 hours.{/ifingroup}{ifingroup RGPV_EE305}Course for 'EE305: Network Analysis' paper of RGPV. Comprises 168 Outcomes within 56 Topics, taught over 38 hours.{/ifingroup}{ifingroup RGPV_EX304}Course for 'EX304: Network Analysis' paper of RGPV. Comprises 168 Outcomes within 56 Topics, taught over 38 hours.{/ifingroup}{ifingroup RTU_3EC4-06}Course for '3EC4-06: Network Theory' paper of RTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3EI4-06}Course for '3EI4-06: Network Theory' paper of RTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3EE4-05}Course for '3EE4-05: Electrical Circuit Analysis' paper of RTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3EX4-05}Course for '3EX4-05: Electrical Circuit Analysis' paper of RTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}"
,,,AKTU,KEE403,AKTU_KEE403,Networks Analysis & Synthesis,53,152,40,149,30,11,25,5,"{ifingroup AKTU_KEE403}Course for 'KEE403: Networks Analysis & Synthesis' paper of AKTU. Comprises 152 Outcomes within 53 Topics, taught over 40 hours.{/ifingroup}",,
,,,DBATU,BTEXC304,DBATU_BTEXC304,Network Analysis,49,115,29,119,22,13,28,6,"{ifingroup DBATU_BTEXC304}Course for 'BTEXC304: Network Analysis' paper of DBATU. Comprises 115 Outcomes within 49 Topics, taught over 29 hours.{/ifingroup}",,
,,,DBATU,BTEEC302,DBATU_BTEEC302,Network Analysis and Synthesis,53,156,38,157,28,14,31,6,"{ifingroup DBATU_BTEEC302}Course for 'BTEEC302: Network Analysis and Synthesis' paper of DBATU. Comprises 156 Outcomes within 53 Topics, taught over 38 hours.{/ifingroup}",,
,,,GGSIPU,ETEC-206,GGSIPU_ETEC-206,Network Analysis and Synthesis,31,75,24,77,17,4,9,2,"{ifingroup GGSIPU_ETEC-206}Course for 'ETEC-206: Network Analysis and Synthesis' paper of GGSIPU. Comprises 75 Outcomes within 31 Topics, taught over 24 hours.{/ifingroup}",,
,,,GGSIPU,ETEE-207,GGSIPU_ETEE-207,Circuits & Systems,38,96,28,95,19,5,12,2,"{ifingroup GGSIPU_ETEE-207}Course for 'ETEE-207: Circuits & Systems' paper of GGSIPU. Comprises 96 Outcomes within 38 Topics, taught over 28 hours.{/ifingroup}",,
,,,GTU,3131103,GTU_3131103,Network Theory,55,155,38,152,30,13,31,5,"{ifingroup GTU_3131103}Course for '3131103: Network Theory' paper of GTU. Comprises 155 Outcomes within 55 Topics, taught over 38 hours.{/ifingroup}",,
,,,GTU,3130906,GTU_3130906,Electrical Circuit Analysis,48,125,32,122,26,11,22,4,"{ifingroup GTU_3130906}Course for '3130906: Electrical Circuit Analysis' paper of GTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}",,
,,,IKGPTU,BTEC-304-18,IKGPTU_BTEC-304-18,Network Theory,43,110,32,108,25,8,16,3,"{ifingroup IKGPTU_BTEC-304-18}Course for 'BTEC-304-18: Network Theory' paper of IKGPTU. Comprises 110 Outcomes within 43 Topics, taught over 32 hours.{/ifingroup}",,
,,,IKGPTU,BTEE-301-18,IKGPTU_BTEE-301-18,Electrical Circuit Analysis,50,128,35,133,28,11,22,4,"{ifingroup IKGPTU_BTEE-301-18}Course for 'BTEE-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}",,
,,,IKGPTU,BTEIC-301-18,IKGPTU_BTEIC-301-18,Electrical Circuit Analysis,50,128,35,133,28,11,22,4,"{ifingroup IKGPTU_BTEIC-301-18}Course for 'BTEIC-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}",,
,,,IKGPTU,BTEEE-301-18,IKGPTU_BTEEE-301-18,Electrical Circuit Analysis,50,128,35,133,28,11,22,4,"{ifingroup IKGPTU_BTEEE-301-18}Course for 'BTEEE-301-18: Electrical Circuit Analysis' paper of IKGPTU. Comprises 128 Outcomes within 50 Topics, taught over 35 hours.{/ifingroup}",,
,,,JCBUST,EC304,JCBUST_EC304,Network Theory,43,120,29,119,23,12,25,5,"{ifingroup JCBUST_EC304}Course for 'EC304: Network Theory' paper of JCBUST. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}",,
,,,JCBUST,ELPC301,JCBUST_ELPC301,Electrical Circuit Analysis,49,128,33,124,27,11,22,4,"{ifingroup JCBUST_ELPC301}Course for 'ELPC301: Electrical Circuit Analysis' paper of JCBUST. Comprises 128 Outcomes within 49 Topics, taught over 33 hours.{/ifingroup}",,
,,,MAKAUT,EC304,MAKAUT_EC304,Network Theory,43,120,29,119,23,12,25,5,"{ifingroup MAKAUT_EC304}Course for 'EC304: Network Theory' paper of MAKAUT. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}",,
,,,MAKAUT,PC-EI301,MAKAUT_PC-EI301,Network Analysis,47,136,30,131,25,14,31,5,"{ifingroup MAKAUT_PC-EI301}Course for 'PC-EI301: Network Analysis' paper of MAKAUT. Comprises 136 Outcomes within 47 Topics, taught over 30 hours.{/ifingroup}",,
,,,MAKAUT,PC-IC-301,MAKAUT_PC-IC-301,Electric Circuit Theory,42,116,30,114,22,11,22,4,"{ifingroup MAKAUT_PC-IC-301}Course for 'PC-IC-301: Electric Circuit Theory' paper of MAKAUT. Comprises 116 Outcomes within 42 Topics, taught over 30 hours.{/ifingroup}",,
,,,MAKAUT,PC-EE-301,MAKAUT_PC-EE-301,Electrical Circuit Theory,49,133,35,127,25,11,24,4,"{ifingroup MAKAUT_PC-EE-301}Course for 'PC-EE-301: Electrical Circuit Theory' paper of MAKAUT. Comprises 133 Outcomes within 49 Topics, taught over 35 hours.{/ifingroup}",,
,,,MRSPTU,BECE2-303,MRSPTU_BECE2-303,Network Analysis and Synthesis,34,95,26,100,19,8,19,3,"{ifingroup MRSPTU_BECE2-303}Course for 'BECE2-303: Network Analysis and Synthesis' paper of MRSPTU. Comprises 95 Outcomes within 34 Topics, taught over 26 hours.{/ifingroup}",,
,,,MRSPTU,ECE3-304,MRSPTU_ECE3-304,Network Analysis and Synthesis,29,80,23,87,17,7,14,3,"{ifingroup MRSPTU_ECE3-304}Course for 'ECE3-304: Network Analysis and Synthesis' paper of MRSPTU. Comprises 80 Outcomes within 29 Topics, taught over 23 hours.{/ifingroup}",,
,,,MRSPTU,BEEES1-304,MRSPTU_BEEES1-304,Network Theory: Analysis & Synthesis,51,137,36,141,28,12,25,5,"{ifingroup MRSPTU_BEEES1-304}Course for 'BEEES1-304: Network Theory: Analysis & Synthesis' paper of MRSPTU. Comprises 137 Outcomes within 51 Topics, taught over 36 hours.{/ifingroup}",,
,,,MRSPTU,BELES1-301,MRSPTU_BELES1-301,Electrical Circuit Analysis,49,128,33,124,27,11,22,4,"{ifingroup MRSPTU_BELES1-301}Course for 'BELES1-301: Electrical Circuit Analysis' paper of MRSPTU. Comprises 128 Outcomes within 49 Topics, taught over 33 hours.{/ifingroup}",,
,,,MRSPTU,BECES1-304,MRSPTU_BECES1-304,Network Theory: Analysis & Synthesis,51,137,36,141,28,12,25,5,"{ifingroup MRSPTU_BECES1-304}Course for 'BECES1-304: Network Theory: Analysis & Synthesis' paper of MRSPTU. Comprises 137 Outcomes within 51 Topics, taught over 36 hours.{/ifingroup}",,
,,,RGPV,EC305,RGPV_EC305,Network Analysis,59,170,39,169,32,15,34,6,"{ifingroup RGPV_EC305}Course for 'EC305: Network Analysis' paper of RGPV. Comprises 170 Outcomes within 59 Topics, taught over 39 hours.{/ifingroup}",,
,,,RGPV,EI305,RGPV_EI305,Circuits Analysis and Synthesis,67,193,49,193,37,15,34,6,"{ifingroup RGPV_EI305}Course for 'EI305: Circuits Analysis and Synthesis' paper of RGPV. Comprises 193 Outcomes within 67 Topics, taught over 49 hours.{/ifingroup}",,
,,,RGPV,EE305,RGPV_EE305,Network Analysis,56,168,38,166,32,15,34,6,"{ifingroup RGPV_EE305}Course for 'EE305: Network Analysis' paper of RGPV. Comprises 168 Outcomes within 56 Topics, taught over 38 hours.{/ifingroup}",,
,,,RGPV,EX304,RGPV_EX304,Network Analysis,56,168,38,166,32,15,34,6,"{ifingroup RGPV_EX304}Course for 'EX304: Network Analysis' paper of RGPV. Comprises 168 Outcomes within 56 Topics, taught over 38 hours.{/ifingroup}",,
,,,RTU,3EC4-06,RTU_3EC4-06,Network Theory,43,120,29,119,23,12,25,5,"{ifingroup RTU_3EC4-06}Course for '3EC4-06: Network Theory' paper of RTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}",,
,,,RTU,3EI4-06,RTU_3EI4-06,Network Theory,43,120,29,119,23,12,25,5,"{ifingroup RTU_3EI4-06}Course for '3EI4-06: Network Theory' paper of RTU. Comprises 120 Outcomes within 43 Topics, taught over 29 hours.{/ifingroup}",,
,,,RTU,3EE4-05,RTU_3EE4-05,Electrical Circuit Analysis,48,125,32,122,26,11,22,4,"{ifingroup RTU_3EE4-05}Course for '3EE4-05: Electrical Circuit Analysis' paper of RTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,3EX4-05,RTU_3EX4-05,Electrical Circuit Analysis,48,125,32,122,26,11,22,4,"{ifingroup RTU_3EX4-05}Course for '3EX4-05: Electrical Circuit Analysis' paper of RTU. Comprises 125 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}",,
